order_id,date,region,channel,sales_rep,category,product,quantity,unit_price,discount,revenue,cost,profit,year,quarter,month,month_name,week,day_of_week,margin_pct,rev_band,is_2024
ORD-00852,2023-07-27,East,In-Store,Alice Morgan,Sports,Resistance Bands,12,25.0,0.0,300.0,165.0,135.0,2023,3,7,Jul,30,Thursday,45.0,$100-$500,0
ORD-01715,2023-07-27,East,Online,Grace Lee,Sports,Foam Roller,17,30.0,0.0,510.0,280.5,229.5,2023,3,7,Jul,30,Thursday,45.0,$500-$2k,0
ORD-01768,2023-07-28,East,Wholesale,Frank Russo,Electronics,Wireless Earbuds,1,84.55,0.05,84.55,48.95,35.6,2023,3,7,Jul,30,Friday,42.11,<$100,0
ORD-00243,2023-07-28,East,In-Store,Frank Russo,Sports,Protein Shaker,16,17.1,0.05,273.6,158.4,115.2,2023,3,7,Jul,30,Friday,42.11,$100-$500,0
ORD-01941,2023-07-29,South,Partner,Alice Morgan,Sports,Foam Roller,10,30.0,0.0,300.0,165.0,135.0,2023,3,7,Jul,30,Saturday,45.0,$100-$500,0
ORD-00866,2023-07-29,South,Partner,David Kim,Food & Beverage,Premium Coffee Blend,18,18.7,0.15,336.6,217.8,118.8,2023,3,7,Jul,30,Saturday,35.29,$100-$500,0
ORD-01065,2023-07-30,South,Wholesale,Bob Chen,Food & Beverage,Protein Bars 12Pk,1,28.0,0.0,28.0,15.4,12.6,2023,3,7,Jul,30,Sunday,45.0,<$100,0
ORD-01855,2023-07-30,North,Partner,Alice Morgan,Apparel,Running Jacket,2,80.75,0.05,161.5,93.5,68.0,2023,3,7,Jul,30,Sunday,42.11,$100-$500,0
ORD-01759,2023-07-30,West,Online,Bob Chen,Sports,Protein Shaker,13,18.0,0.0,234.0,128.7,105.3,2023,3,7,Jul,30,Sunday,45.0,$100-$500,0
ORD-00912,2023-07-30,Central,In-Store,Clara Diaz,Electronics,Laptop Pro 15,4,1080.0,0.1,4320.0,2640.0,1680.0,2023,3,7,Jul,30,Sunday,38.89,>$2k,0
ORD-00371,2023-07-31,North,Partner,Eva Patel,Apparel,Denim Jeans,7,52.0,0.2,364.0,250.25,113.75,2023,3,7,Jul,31,Monday,31.25,$100-$500,0
ORD-00527,2023-07-31,West,Partner,Frank Russo,Electronics,Smart Watch,17,224.1,0.1,3809.7,2328.15,1481.55,2023,3,7,Jul,31,Monday,38.89,>$2k,0
ORD-00351,2023-07-31,Central,Wholesale,Frank Russo,Home & Garden,Planter Set,11,42.75,0.05,470.25,272.25,198.0,2023,3,7,Jul,31,Monday,42.11,$100-$500,0
ORD-01496,2023-08-01,Central,Wholesale,Frank Russo,Apparel,Wool Sweater,7,88.0,0.2,616.0,423.5,192.5,2023,3,8,Aug,31,Tuesday,31.25,$500-$2k,0
ORD-01398,2023-08-01,West,Online,Henry Osei,Electronics,4K Monitor,12,479.2,0.2,5750.4,3953.4,1797.0,2023,3,8,Aug,31,Tuesday,31.25,>$2k,0
ORD-01678,2023-08-01,North,Wholesale,Clara Diaz,Home & Garden,Planter Set,1,42.75,0.05,42.75,24.75,18.0,2023,3,8,Aug,31,Tuesday,42.11,<$100,0
ORD-00779,2023-08-02,Central,Wholesale,Grace Lee,Sports,Protein Shaker,3,18.0,0.0,54.0,29.7,24.3,2023,3,8,Aug,31,Wednesday,45.0,<$100,0
ORD-00663,2023-08-02,West,Wholesale,Eva Patel,Sports,Foam Roller,17,25.5,0.15,433.5,280.5,153.0,2023,3,8,Aug,31,Wednesday,35.29,$100-$500,0
ORD-00446,2023-08-03,South,Online,Frank Russo,Home & Garden,Led Strip Kit,1,35.0,0.0,35.0,19.25,15.75,2023,3,8,Aug,31,Thursday,45.0,<$100,0
ORD-01987,2023-08-03,Central,Online,David Kim,Home & Garden,Air Purifier,13,199.0,0.0,2587.0,1422.85,1164.15,2023,3,8,Aug,31,Thursday,45.0,>$2k,0
ORD-01760,2023-08-03,North,Wholesale,Frank Russo,Apparel,Running Jacket,6,68.0,0.2,408.0,280.5,127.5,2023,3,8,Aug,31,Thursday,31.25,$100-$500,0
ORD-01766,2023-08-03,East,Partner,Grace Lee,Sports,Foam Roller,2,27.0,0.1,54.0,33.0,21.0,2023,3,8,Aug,31,Thursday,38.89,<$100,0
ORD-00789,2023-08-05,South,Wholesale,Clara Diaz,Sports,Protein Shaker,14,16.2,0.1,226.8,138.6,88.2,2023,3,8,Aug,31,Saturday,38.89,$100-$500,0
ORD-00088,2023-08-06,East,Partner,Frank Russo,Sports,Gym Bag,6,66.5,0.05,399.0,231.0,168.0,2023,3,8,Aug,31,Sunday,42.11,$100-$500,0
ORD-01204,2023-08-06,South,In-Store,Alice Morgan,Food & Beverage,Premium Coffee Blend,15,19.8,0.1,297.0,181.5,115.5,2023,3,8,Aug,31,Sunday,38.89,$100-$500,0
ORD-00387,2023-08-07,South,Wholesale,Henry Osei,Food & Beverage,Protein Bars 12Pk,15,28.0,0.0,420.0,231.0,189.0,2023,3,8,Aug,32,Monday,45.0,$100-$500,0
ORD-00040,2023-08-07,Central,Partner,Clara Diaz,Food & Beverage,Premium Coffee Blend,3,19.8,0.1,59.4,36.3,23.1,2023,3,8,Aug,32,Monday,38.89,<$100,0
ORD-00949,2023-08-07,West,Partner,Grace Lee,Electronics,Wireless Earbuds,19,84.55,0.05,1606.45,930.05,676.4,2023,3,8,Aug,32,Monday,42.11,$500-$2k,0
ORD-01744,2023-08-08,South,Partner,Henry Osei,Home & Garden,Planter Set,15,38.25,0.15,573.75,371.25,202.5,2023,3,8,Aug,32,Tuesday,35.29,$500-$2k,0
ORD-00690,2023-08-08,East,Online,Eva Patel,Home & Garden,Robot Vacuum,10,299.0,0.0,2990.0,1644.5,1345.5,2023,3,8,Aug,32,Tuesday,45.0,>$2k,0
ORD-01570,2023-08-08,North,Wholesale,Bob Chen,Apparel,Running Jacket,17,68.0,0.2,1156.0,794.75,361.25,2023,3,8,Aug,32,Tuesday,31.25,$500-$2k,0
ORD-00917,2023-08-08,Central,In-Store,Grace Lee,Apparel,Yoga Set,13,52.25,0.05,679.25,393.25,286.0,2023,3,8,Aug,32,Tuesday,42.11,$500-$2k,0
ORD-00394,2023-08-09,North,Online,Grace Lee,Electronics,Laptop Pro 15,1,1200.0,0.0,1200.0,660.0,540.0,2023,3,8,Aug,32,Wednesday,45.0,$500-$2k,0
ORD-01411,2023-08-09,East,Partner,Clara Diaz,Apparel,Yoga Set,8,55.0,0.0,440.0,242.0,198.0,2023,3,8,Aug,32,Wednesday,45.0,$100-$500,0
ORD-01577,2023-08-09,West,Online,Frank Russo,Electronics,Smart Watch,9,224.1,0.1,2016.9,1232.55,784.35,2023,3,8,Aug,32,Wednesday,38.89,>$2k,0
ORD-01584,2023-08-09,Central,In-Store,Alice Morgan,Apparel,Yoga Set,11,52.25,0.05,574.75,332.75,242.0,2023,3,8,Aug,32,Wednesday,42.11,$500-$2k,0
ORD-00160,2023-08-09,West,Wholesale,David Kim,Electronics,Laptop Pro 15,18,1020.0,0.15,18360.0,11880.0,6480.0,2023,3,8,Aug,32,Wednesday,35.29,>$2k,0
ORD-00855,2023-08-10,Central,Wholesale,Henry Osei,Electronics,4K Monitor,17,569.05,0.05,9673.85,5600.65,4073.2,2023,3,8,Aug,32,Thursday,42.11,>$2k,0
ORD-01757,2023-08-11,East,Online,Clara Diaz,Apparel,Wool Sweater,9,110.0,0.0,990.0,544.5,445.5,2023,3,8,Aug,32,Friday,45.0,$500-$2k,0
ORD-00959,2023-08-12,South,Online,Clara Diaz,Home & Garden,Led Strip Kit,8,33.25,0.05,266.0,154.0,112.0,2023,3,8,Aug,32,Saturday,42.11,$100-$500,0
ORD-01579,2023-08-13,East,Online,Eva Patel,Electronics,Smart Watch,16,211.65,0.15,3386.4,2191.2,1195.2,2023,3,8,Aug,32,Sunday,35.29,>$2k,0
ORD-01953,2023-08-13,South,In-Store,Clara Diaz,Apparel,Wool Sweater,2,110.0,0.0,220.0,121.0,99.0,2023,3,8,Aug,32,Sunday,45.0,$100-$500,0
ORD-01118,2023-08-13,East,In-Store,Frank Russo,Apparel,Denim Jeans,10,65.0,0.0,650.0,357.5,292.5,2023,3,8,Aug,32,Sunday,45.0,$500-$2k,0
ORD-00003,2023-08-14,West,Partner,Alice Morgan,Food & Beverage,Protein Bars 12Pk,18,26.6,0.05,478.8,277.2,201.6,2023,3,8,Aug,33,Monday,42.11,$100-$500,0
ORD-00885,2023-08-14,West,Partner,Bob Chen,Electronics,4K Monitor,20,479.2,0.2,9584.0,6589.0,2995.0,2023,3,8,Aug,33,Monday,31.25,>$2k,0
ORD-00282,2023-08-15,South,In-Store,Henry Osei,Electronics,Smart Watch,12,224.1,0.1,2689.2,1643.4,1045.8,2023,3,8,Aug,33,Tuesday,38.89,>$2k,0
ORD-01086,2023-08-15,North,Partner,Frank Russo,Home & Garden,Air Purifier,15,199.0,0.0,2985.0,1641.75,1343.25,2023,3,8,Aug,33,Tuesday,45.0,>$2k,0
ORD-00156,2023-08-15,Central,Online,Eva Patel,Home & Garden,Robot Vacuum,15,269.1,0.1,4036.5,2466.75,1569.75,2023,3,8,Aug,33,Tuesday,38.89,>$2k,0
ORD-00551,2023-08-15,South,Partner,Frank Russo,Sports,Protein Shaker,3,18.0,0.0,54.0,29.7,24.3,2023,3,8,Aug,33,Tuesday,45.0,<$100,0
ORD-01565,2023-08-16,North,Partner,Clara Diaz,Electronics,Smart Watch,3,211.65,0.15,634.95,410.85,224.1,2023,3,8,Aug,33,Wednesday,35.29,$500-$2k,0
ORD-01114,2023-08-17,South,Wholesale,David Kim,Sports,Resistance Bands,1,21.25,0.15,21.25,13.75,7.5,2023,3,8,Aug,33,Thursday,35.29,<$100,0
ORD-01753,2023-08-17,Central,Partner,Henry Osei,Home & Garden,Led Strip Kit,5,35.0,0.0,175.0,96.25,78.75,2023,3,8,Aug,33,Thursday,45.0,$100-$500,0
ORD-00001,2023-08-17,South,Online,Bob Chen,Electronics,Laptop Pro 15,9,1200.0,0.0,10800.0,5940.0,4860.0,2023,3,8,Aug,33,Thursday,45.0,>$2k,0
ORD-01386,2023-08-18,Central,Partner,Eva Patel,Sports,Protein Shaker,1,18.0,0.0,18.0,9.9,8.1,2023,3,8,Aug,33,Friday,45.0,<$100,0
ORD-00774,2023-08-18,South,Partner,Frank Russo,Home & Garden,Led Strip Kit,16,35.0,0.0,560.0,308.0,252.0,2023,3,8,Aug,33,Friday,45.0,$500-$2k,0
ORD-01334,2023-08-18,North,In-Store,Bob Chen,Food & Beverage,Olive Oil 1L,8,16.0,0.0,128.0,70.4,57.6,2023,3,8,Aug,33,Friday,45.0,$100-$500,0
ORD-01029,2023-08-18,West,Partner,Frank Russo,Food & Beverage,Protein Bars 12Pk,4,25.2,0.1,100.8,61.6,39.2,2023,3,8,Aug,33,Friday,38.89,$100-$500,0
ORD-01142,2023-08-19,West,Wholesale,Grace Lee,Electronics,4K Monitor,12,599.0,0.0,7188.0,3953.4,3234.6,2023,3,8,Aug,33,Saturday,45.0,>$2k,0
ORD-00715,2023-08-19,South,Partner,Grace Lee,Sports,Foam Roller,18,30.0,0.0,540.0,297.0,243.0,2023,3,8,Aug,33,Saturday,45.0,$500-$2k,0
ORD-00480,2023-08-19,South,Partner,Grace Lee,Food & Beverage,Protein Bars 12Pk,8,23.8,0.15,190.4,123.2,67.2,2023,3,8,Aug,33,Saturday,35.29,$100-$500,0
ORD-01713,2023-08-19,East,In-Store,David Kim,Sports,Foam Roller,3,30.0,0.0,90.0,49.5,40.5,2023,3,8,Aug,33,Saturday,45.0,<$100,0
ORD-00823,2023-08-20,North,Wholesale,Henry Osei,Sports,Protein Shaker,3,16.2,0.1,48.6,29.7,18.9,2023,3,8,Aug,33,Sunday,38.89,<$100,0
ORD-01510,2023-08-21,West,Online,Alice Morgan,Apparel,Running Jacket,19,85.0,0.0,1615.0,888.25,726.75,2023,3,8,Aug,34,Monday,45.0,$500-$2k,0
ORD-01914,2023-08-22,South,Wholesale,Eva Patel,Apparel,Denim Jeans,11,52.0,0.2,572.0,393.25,178.75,2023,3,8,Aug,34,Tuesday,31.25,$500-$2k,0
ORD-01856,2023-08-22,East,Wholesale,Alice Morgan,Apparel,Yoga Set,6,52.25,0.05,313.5,181.5,132.0,2023,3,8,Aug,34,Tuesday,42.11,$100-$500,0
ORD-01533,2023-08-22,North,Partner,Eva Patel,Food & Beverage,Green Tea Set,2,16.2,0.1,32.4,19.8,12.6,2023,3,8,Aug,34,Tuesday,38.89,<$100,0
ORD-01506,2023-08-22,North,Online,Alice Morgan,Sports,Protein Shaker,10,14.4,0.2,144.0,99.0,45.0,2023,3,8,Aug,34,Tuesday,31.25,$100-$500,0
ORD-00328,2023-08-22,East,Wholesale,Grace Lee,Electronics,Smart Watch,15,236.55,0.05,3548.25,2054.25,1494.0,2023,3,8,Aug,34,Tuesday,42.11,>$2k,0
ORD-01864,2023-08-23,North,Wholesale,Clara Diaz,Sports,Protein Shaker,4,18.0,0.0,72.0,39.6,32.4,2023,3,8,Aug,34,Wednesday,45.0,<$100,0
ORD-00622,2023-08-23,South,In-Store,Frank Russo,Apparel,Denim Jeans,9,65.0,0.0,585.0,321.75,263.25,2023,3,8,Aug,34,Wednesday,45.0,$500-$2k,0
ORD-00598,2023-08-23,West,Wholesale,Frank Russo,Home & Garden,Robot Vacuum,17,284.05,0.05,4828.85,2795.65,2033.2,2023,3,8,Aug,34,Wednesday,42.11,>$2k,0
ORD-01586,2023-08-24,South,Online,Eva Patel,Apparel,Yoga Set,10,55.0,0.0,550.0,302.5,247.5,2023,3,8,Aug,34,Thursday,45.0,$500-$2k,0
ORD-00652,2023-08-25,North,Partner,David Kim,Electronics,4K Monitor,10,539.1,0.1,5391.0,3294.5,2096.5,2023,3,8,Aug,34,Friday,38.89,>$2k,0
ORD-00683,2023-08-25,Central,Wholesale,David Kim,Food & Beverage,Premium Coffee Blend,4,18.7,0.15,74.8,48.4,26.4,2023,3,8,Aug,34,Friday,35.29,<$100,0
ORD-01614,2023-08-26,South,Online,Clara Diaz,Apparel,Denim Jeans,1,52.0,0.2,52.0,35.75,16.25,2023,3,8,Aug,34,Saturday,31.25,<$100,0
ORD-01594,2023-08-26,West,Partner,Henry Osei,Food & Beverage,Premium Coffee Blend,13,17.6,0.2,228.8,157.3,71.5,2023,3,8,Aug,34,Saturday,31.25,$100-$500,0
ORD-00874,2023-08-26,Central,Partner,Grace Lee,Apparel,Running Jacket,1,68.0,0.2,68.0,46.75,21.25,2023,3,8,Aug,34,Saturday,31.25,<$100,0
ORD-00437,2023-08-27,Central,In-Store,Alice Morgan,Sports,Foam Roller,3,30.0,0.0,90.0,49.5,40.5,2023,3,8,Aug,34,Sunday,45.0,<$100,0
ORD-00692,2023-08-27,East,Partner,Bob Chen,Home & Garden,Planter Set,19,45.0,0.0,855.0,470.25,384.75,2023,3,8,Aug,34,Sunday,45.0,$500-$2k,0
ORD-01647,2023-08-28,Central,Online,Grace Lee,Sports,Protein Shaker,10,18.0,0.0,180.0,99.0,81.0,2023,3,8,Aug,35,Monday,45.0,$100-$500,0
ORD-01133,2023-08-28,East,Online,Frank Russo,Sports,Foam Roller,6,28.5,0.05,171.0,99.0,72.0,2023,3,8,Aug,35,Monday,42.11,$100-$500,0
ORD-00061,2023-08-29,East,In-Store,David Kim,Food & Beverage,Green Tea Set,3,14.4,0.2,43.2,29.7,13.5,2023,3,8,Aug,35,Tuesday,31.25,<$100,0
ORD-01970,2023-08-29,West,Partner,Eva Patel,Electronics,Laptop Pro 15,3,1020.0,0.15,3060.0,1980.0,1080.0,2023,3,8,Aug,35,Tuesday,35.29,>$2k,0
ORD-00205,2023-08-30,West,Online,Frank Russo,Electronics,4K Monitor,17,599.0,0.0,10183.0,5600.65,4582.35,2023,3,8,Aug,35,Wednesday,45.0,>$2k,0
ORD-00780,2023-08-30,South,Online,Henry Osei,Food & Beverage,Green Tea Set,18,15.3,0.15,275.4,178.2,97.2,2023,3,8,Aug,35,Wednesday,35.29,$100-$500,0
ORD-01934,2023-08-31,South,Wholesale,Henry Osei,Food & Beverage,Protein Bars 12Pk,19,25.2,0.1,478.8,292.6,186.2,2023,3,8,Aug,35,Thursday,38.89,$100-$500,0
ORD-00370,2023-08-31,South,Partner,Grace Lee,Electronics,4K Monitor,4,479.2,0.2,1916.8,1317.8,599.0,2023,3,8,Aug,35,Thursday,31.25,$500-$2k,0
ORD-00031,2023-08-31,South,Wholesale,Henry Osei,Electronics,Laptop Pro 15,3,960.0,0.2,2880.0,1980.0,900.0,2023,3,8,Aug,35,Thursday,31.25,>$2k,0
ORD-00453,2023-09-01,North,Online,Grace Lee,Sports,Gym Bag,10,70.0,0.0,700.0,385.0,315.0,2023,3,9,Sep,35,Friday,45.0,$500-$2k,0
ORD-01875,2023-09-01,West,Partner,Frank Russo,Food & Beverage,Olive Oil 1L,15,13.6,0.15,204.0,132.0,72.0,2023,3,9,Sep,35,Friday,35.29,$100-$500,0
ORD-00958,2023-09-01,Central,Online,Frank Russo,Food & Beverage,Green Tea Set,16,18.0,0.0,288.0,158.4,129.6,2023,3,9,Sep,35,Friday,45.0,$100-$500,0
ORD-01525,2023-09-01,South,Online,Eva Patel,Apparel,Wool Sweater,15,93.5,0.15,1402.5,907.5,495.0,2023,3,9,Sep,35,Friday,35.29,$500-$2k,0
ORD-00860,2023-09-02,North,Online,Henry Osei,Apparel,Denim Jeans,12,65.0,0.0,780.0,429.0,351.0,2023,3,9,Sep,35,Saturday,45.0,$500-$2k,0
ORD-01899,2023-09-02,East,Partner,Henry Osei,Home & Garden,Air Purifier,2,169.15,0.15,338.3,218.9,119.4,2023,3,9,Sep,35,Saturday,35.29,$100-$500,0
ORD-00654,2023-09-03,Central,Partner,Eva Patel,Home & Garden,Robot Vacuum,14,254.15,0.15,3558.1,2302.3,1255.8,2023,3,9,Sep,35,Sunday,35.29,>$2k,0
ORD-01265,2023-09-03,North,In-Store,Alice Morgan,Electronics,Laptop Pro 15,3,1020.0,0.15,3060.0,1980.0,1080.0,2023,3,9,Sep,35,Sunday,35.29,>$2k,0
ORD-00116,2023-09-03,South,Partner,Alice Morgan,Electronics,Laptop Pro 15,20,960.0,0.2,19200.0,13200.0,6000.0,2023,3,9,Sep,35,Sunday,31.25,>$2k,0
ORD-01210,2023-09-03,East,Wholesale,Grace Lee,Home & Garden,Planter Set,11,36.0,0.2,396.0,272.25,123.75,2023,3,9,Sep,35,Sunday,31.25,$100-$500,0
ORD-00523,2023-09-04,East,Partner,Alice Morgan,Apparel,Running Jacket,16,85.0,0.0,1360.0,748.0,612.0,2023,3,9,Sep,36,Monday,45.0,$500-$2k,0
ORD-00090,2023-09-04,West,Wholesale,Henry Osei,Sports,Protein Shaker,18,14.4,0.2,259.2,178.2,81.0,2023,3,9,Sep,36,Monday,31.25,$100-$500,0
ORD-00486,2023-09-04,North,Wholesale,Frank Russo,Home & Garden,Air Purifier,5,179.1,0.1,895.5,547.25,348.25,2023,3,9,Sep,36,Monday,38.89,$500-$2k,0
ORD-01387,2023-09-05,North,Wholesale,Alice Morgan,Home & Garden,Planter Set,14,38.25,0.15,535.5,346.5,189.0,2023,3,9,Sep,36,Tuesday,35.29,$500-$2k,0
ORD-01654,2023-09-06,North,Wholesale,Clara Diaz,Sports,Protein Shaker,15,15.3,0.15,229.5,148.5,81.0,2023,3,9,Sep,36,Wednesday,35.29,$100-$500,0
ORD-01469,2023-09-06,Central,Partner,Clara Diaz,Electronics,Wireless Earbuds,20,89.0,0.0,1780.0,979.0,801.0,2023,3,9,Sep,36,Wednesday,45.0,$500-$2k,0
ORD-00589,2023-09-07,North,In-Store,Clara Diaz,Apparel,Denim Jeans,14,65.0,0.0,910.0,500.5,409.5,2023,3,9,Sep,36,Thursday,45.0,$500-$2k,0
ORD-01319,2023-09-07,North,Partner,Bob Chen,Home & Garden,Planter Set,16,45.0,0.0,720.0,396.0,324.0,2023,3,9,Sep,36,Thursday,45.0,$500-$2k,0
ORD-01646,2023-09-07,East,Partner,Frank Russo,Food & Beverage,Olive Oil 1L,13,15.2,0.05,197.6,114.4,83.2,2023,3,9,Sep,36,Thursday,42.11,$100-$500,0
ORD-01543,2023-09-07,East,In-Store,Frank Russo,Home & Garden,Air Purifier,19,199.0,0.0,3781.0,2079.55,1701.45,2023,3,9,Sep,36,Thursday,45.0,>$2k,0
ORD-00130,2023-09-08,Central,Wholesale,Clara Diaz,Home & Garden,Planter Set,14,45.0,0.0,630.0,346.5,283.5,2023,3,9,Sep,36,Friday,45.0,$500-$2k,0
ORD-00086,2023-09-09,North,Partner,Henry Osei,Food & Beverage,Green Tea Set,11,14.4,0.2,158.4,108.9,49.5,2023,3,9,Sep,36,Saturday,31.25,$100-$500,0
ORD-01395,2023-09-09,West,Partner,Alice Morgan,Apparel,Yoga Set,7,49.5,0.1,346.5,211.75,134.75,2023,3,9,Sep,36,Saturday,38.89,$100-$500,0
ORD-01076,2023-09-09,Central,Wholesale,Henry Osei,Apparel,Yoga Set,18,55.0,0.0,990.0,544.5,445.5,2023,3,9,Sep,36,Saturday,45.0,$500-$2k,0
ORD-01635,2023-09-10,East,In-Store,Clara Diaz,Apparel,Yoga Set,15,55.0,0.0,825.0,453.75,371.25,2023,3,9,Sep,36,Sunday,45.0,$500-$2k,0
ORD-00856,2023-09-10,South,Partner,Grace Lee,Home & Garden,Robot Vacuum,14,254.15,0.15,3558.1,2302.3,1255.8,2023,3,9,Sep,36,Sunday,35.29,>$2k,0
ORD-01447,2023-09-11,West,Online,Alice Morgan,Food & Beverage,Premium Coffee Blend,16,17.6,0.2,281.6,193.6,88.0,2023,3,9,Sep,37,Monday,31.25,$100-$500,0
ORD-01197,2023-09-11,Central,In-Store,Alice Morgan,Food & Beverage,Olive Oil 1L,5,16.0,0.0,80.0,44.0,36.0,2023,3,9,Sep,37,Monday,45.0,<$100,0
ORD-01005,2023-09-12,Central,Wholesale,Eva Patel,Apparel,Denim Jeans,10,52.0,0.2,520.0,357.5,162.5,2023,3,9,Sep,37,Tuesday,31.25,$500-$2k,0
ORD-00521,2023-09-12,West,Partner,Grace Lee,Food & Beverage,Premium Coffee Blend,14,18.7,0.15,261.8,169.4,92.4,2023,3,9,Sep,37,Tuesday,35.29,$100-$500,0
ORD-00346,2023-09-12,East,In-Store,Alice Morgan,Home & Garden,Robot Vacuum,4,239.2,0.2,956.8,657.8,299.0,2023,3,9,Sep,37,Tuesday,31.25,$500-$2k,0
ORD-01793,2023-09-12,East,Online,David Kim,Sports,Protein Shaker,19,18.0,0.0,342.0,188.1,153.9,2023,3,9,Sep,37,Tuesday,45.0,$100-$500,0
ORD-00030,2023-09-13,North,Wholesale,Bob Chen,Sports,Resistance Bands,9,23.75,0.05,213.75,123.75,90.0,2023,3,9,Sep,37,Wednesday,42.11,$100-$500,0
ORD-01892,2023-09-13,North,In-Store,Henry Osei,Food & Beverage,Olive Oil 1L,9,13.6,0.15,122.4,79.2,43.2,2023,3,9,Sep,37,Wednesday,35.29,$100-$500,0
ORD-01285,2023-09-13,East,Online,Eva Patel,Food & Beverage,Protein Bars 12Pk,17,28.0,0.0,476.0,261.8,214.2,2023,3,9,Sep,37,Wednesday,45.0,$100-$500,0
ORD-00134,2023-09-14,West,Partner,David Kim,Home & Garden,Planter Set,14,38.25,0.15,535.5,346.5,189.0,2023,3,9,Sep,37,Thursday,35.29,$500-$2k,0
ORD-01867,2023-09-14,South,Partner,Henry Osei,Food & Beverage,Premium Coffee Blend,5,22.0,0.0,110.0,60.5,49.5,2023,3,9,Sep,37,Thursday,45.0,$100-$500,0
ORD-00733,2023-09-14,East,In-Store,Bob Chen,Sports,Resistance Bands,15,25.0,0.0,375.0,206.25,168.75,2023,3,9,Sep,37,Thursday,45.0,$100-$500,0
ORD-01078,2023-09-14,West,Partner,David Kim,Electronics,4K Monitor,9,539.1,0.1,4851.9,2965.05,1886.85,2023,3,9,Sep,37,Thursday,38.89,>$2k,0
ORD-00044,2023-09-15,North,Online,Grace Lee,Apparel,Yoga Set,17,52.25,0.05,888.25,514.25,374.0,2023,3,9,Sep,37,Friday,42.11,$500-$2k,0
ORD-01460,2023-09-15,South,Partner,Eva Patel,Sports,Gym Bag,1,70.0,0.0,70.0,38.5,31.5,2023,3,9,Sep,37,Friday,45.0,<$100,0
ORD-01801,2023-09-15,East,Online,Alice Morgan,Home & Garden,Planter Set,14,38.25,0.15,535.5,346.5,189.0,2023,3,9,Sep,37,Friday,35.29,$500-$2k,0
ORD-01499,2023-09-15,West,Partner,Bob Chen,Electronics,Wireless Earbuds,10,71.2,0.2,712.0,489.5,222.5,2023,3,9,Sep,37,Friday,31.25,$500-$2k,0
ORD-01962,2023-09-16,South,Online,Eva Patel,Sports,Foam Roller,8,27.0,0.1,216.0,132.0,84.0,2023,3,9,Sep,37,Saturday,38.89,$100-$500,0
ORD-01092,2023-09-16,Central,Wholesale,Alice Morgan,Apparel,Running Jacket,18,76.5,0.1,1377.0,841.5,535.5,2023,3,9,Sep,37,Saturday,38.89,$500-$2k,0
ORD-00213,2023-09-17,North,Partner,Bob Chen,Sports,Foam Roller,13,30.0,0.0,390.0,214.5,175.5,2023,3,9,Sep,37,Sunday,45.0,$100-$500,0
ORD-00911,2023-09-17,North,Online,Eva Patel,Electronics,Laptop Pro 15,16,1200.0,0.0,19200.0,10560.0,8640.0,2023,3,9,Sep,37,Sunday,45.0,>$2k,0
ORD-00531,2023-09-18,Central,In-Store,David Kim,Sports,Resistance Bands,14,25.0,0.0,350.0,192.5,157.5,2023,3,9,Sep,38,Monday,45.0,$100-$500,0
ORD-00599,2023-09-18,West,In-Store,Bob Chen,Food & Beverage,Premium Coffee Blend,14,22.0,0.0,308.0,169.4,138.6,2023,3,9,Sep,38,Monday,45.0,$100-$500,0
ORD-00960,2023-09-18,Central,Online,Henry Osei,Apparel,Yoga Set,15,52.25,0.05,783.75,453.75,330.0,2023,3,9,Sep,38,Monday,42.11,$500-$2k,0
ORD-00635,2023-09-18,West,Online,Henry Osei,Apparel,Running Jacket,7,68.0,0.2,476.0,327.25,148.75,2023,3,9,Sep,38,Monday,31.25,$100-$500,0
ORD-00998,2023-09-19,South,In-Store,Grace Lee,Electronics,4K Monitor,3,569.05,0.05,1707.15,988.35,718.8,2023,3,9,Sep,38,Tuesday,42.11,$500-$2k,0
ORD-00403,2023-09-19,North,Online,David Kim,Food & Beverage,Protein Bars 12Pk,12,28.0,0.0,336.0,184.8,151.2,2023,3,9,Sep,38,Tuesday,45.0,$100-$500,0
ORD-00504,2023-09-19,Central,Online,Alice Morgan,Home & Garden,Robot Vacuum,13,254.15,0.15,3303.95,2137.85,1166.1,2023,3,9,Sep,38,Tuesday,35.29,>$2k,0
ORD-00554,2023-09-20,Central,Partner,Alice Morgan,Home & Garden,Led Strip Kit,4,33.25,0.05,133.0,77.0,56.0,2023,3,9,Sep,38,Wednesday,42.11,$100-$500,0
ORD-01837,2023-09-21,North,Online,Alice Morgan,Home & Garden,Led Strip Kit,4,31.5,0.1,126.0,77.0,49.0,2023,3,9,Sep,38,Thursday,38.89,$100-$500,0
ORD-00802,2023-09-21,North,Online,Clara Diaz,Apparel,Yoga Set,9,44.0,0.2,396.0,272.25,123.75,2023,3,9,Sep,38,Thursday,31.25,$100-$500,0
ORD-01310,2023-09-21,Central,In-Store,Henry Osei,Food & Beverage,Premium Coffee Blend,13,18.7,0.15,243.1,157.3,85.8,2023,3,9,Sep,38,Thursday,35.29,$100-$500,0
ORD-00490,2023-09-22,Central,In-Store,Frank Russo,Electronics,4K Monitor,5,509.15,0.15,2545.75,1647.25,898.5,2023,3,9,Sep,38,Friday,35.29,>$2k,0
